id,text,target
26146,um it right in front of your face these big tech giants are censoring conservatives every single day dems constantly calling for sensible gun control and sometimes outright the repeal of the nd amendment conservative ideas are shut down on college campuses,0
10114,bono is nono in my house,0
84688,so much respect for that man wherever he is,0
80067,gfy since you are into code letters and how about pos kma,0
29792,checked,0
16903,most disliked oc amai vs most liked oc kira amai is pretty much freaking bad daughter she killed her mum and little brother just to run off with some man kira is pretty sweet gal who loves her father very much and just loves to be loved she is also determined gal,1
40904,you re either bot or for some reason you re associated gavin mcinnes with the alt right time to find some better news sources bro the alt right has not been relevant since cville your journalists covering or just focusing on few harmless conservatives,1
86966,the choice is simple if you vote gillum you are voting for socialism if you vote for ron desantis you are voting for everything that makes florida great,0
60552,you are asking the right questions,0
24561,can we send this pig back to canada he an animal,1
76635,fake news,0
45073,sorry that how the rap game goes if working with producer that working with my enemy why wouldn be like either them or me find your own ppl this is rap and she is well within her right to,0
73623,you never were slave spartacus was slave and heroic figure you are neither,1
50780,we had leveon bell thats the dumbest argument but we can compare college for when he played his best season was yds tds how about collins and this is conners first year starting and he is starting much better than collins,1
18821,those fucking calves man,1
86160,now they ll have to pay more for their maga hats,0
29354,religious persecution is bad when it your religion being persecuted,1
90878,honestly the fact he has not any legislative power coupled with the fact he is skilled diplomat sways the balance for me besides the varadkar government pushes that kinda shit anyway president or not,1
