,text,target
7326,me and my girl walked through san francisco and came up with new game homeless or antifa the homeless are so much more pleasant,0
7327,shitt on pitt perfect for wiping the seat,1
7328,the show must go on we must have crazy liberals screaming and throwing tantrum inside of that courtroom if they let these same animals in as they did during the hearings this is just going to be another circus,1
7329,too bad never liked him since met him years ago very uppity but you see what goes up must come down never think you are too good for anything or anyone,0
7330,unlike you not about that life antifa kkk,0
7331,conservatives are not his fan base have not been forever just trying to take out beto support and this is bs,0
7332,she is perfect love you both,0
7333,am breaking all the rules for running as democrat by speaking about sensible gun control woman at marchforourlives told me how ga lax gun laws allowed her daughter to kill herself before she could intervene amp begged me to change the laws we can win,1
7334,rip comrade antifa,0
7335,glad you are at least safe sorry to hear about this whole mess,0
7336,omfg,1
7337,we ve also written post about metrics to measure the success of your podcast,0
7338,just saw your algae commercial blaming that pretty rich considering you are the gov and have done zero zip and now you want to be senator of fl,1
7339,this is one of the soros contacts for antifa activists,0
7340,evil man how would you know,0
7341,oh that racist big lips big butt big nose that doesn even look like her also she is about pounds to big it also creates the image of the typical black woman with attitude it so racist,1
7342,just because his best stats season was at doesn mean he the greatest pl midfielder fuck off,1
7343,trump needs to move to egypt as he is constantly in de nile,0
7344,chicago tribune london mayor sadiq khan and the ties to farrakhan he rather forget via,0
7345,gd thought he lost his voice,0
7346,suddenly bozoobama is not politician amp certainly not that he amp billayers amp disgraced erikholder started police brutality antifa blm ows movements amp did not fund our us military as for yrs but gave world sponser of terror iran bil nooo not ol isis lover bama,0
7347,dumb ass wear helmet next game,1
7348,it going to suck with any rating venom without the spiderman origin isn really venom this is just sony cash grab,1
7349,just imagine the tyranny we be living under had these leftwing tryants waging war on us and our duly elected president and the american republic itself gained tyrannical control of the us supreme court the neocon nevertrump crew was trying to deliver to them maga,1
