,text,target
6603,@USER @USER And we pro Americans are embarrassed and sick of you anti America liberals.  There are plenty of countries with the lefts ideology already in place. Move there.,1.0
6610,"@USER @USER Why? Plenty of people have taken a stance in favor of common sense gun control"" and it doesn't mean jack shit since they don't have a plan for common sense gun control.  Would it really help to have the ASB and ASA also spouting empty buzzwords?""",1.0
6611,@USER yup fooled antifa threw big ol' fire pit rocks at mah truck called the cops said them commies dunnit neat lawyer trick huh URL,1.0
6613,@USER Yes as fuck,0.0
6618,@USER @USER MY FACE WAS SO CLOSE TO THE CONCRETE BITCH I COULDVE PROBABLY STUCK MY TONGUE OUT AND LICK IT,1.0
6622,@USER Bizarre story and more to it once she is charged formally. Glad she is off the streets and certainly concerned if there are more clueless cops like her out there “protecting” us,1.0
6627,@USER Elon sometimes opens his mouth only to replace one foot with the other,1.0
6632,@USER and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion,1.0
6635,@USER @USER If Obama's lips are moving then he is lying.,1.0
6647,@USER @USER @USER We are calling you an operative . Or Shill. And more important a bigot for refusing to apologize for your actions to a woman just because she IS NOT a Scientologist. You won’t even acknowledge what you did or defend or explain it despite how many times it has been asked already?,1.0
6649,#ExpectUs to work our asses off for #GunSenseCandidates!  @USER #GOTV  #ThrowThemOut  URL,1.0
6650,@USER @USER Murda fucker,1.0
6651,@USER Yeahhhhh I will admit to being a Destiny 1 Cayde Liker but God they just made him suck in 2!,1.0
6652,"@USER @USER @USER @USER @USER @USER @USER @USER @USER They lie about firearms. They call the AR-15 a fully semi-automatic assault rifle."" They push gun control.  They say Donald Trump is racist and hates Mexicans.  They say he colluded with Russia.  So yes, they lie""",1.0
6654,@USER And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️,1.0
6658,@USER YOUR TRASH!!!!!!!! But she would have been  A great coach if you wouldn't listen to zodiac....... But you are sagittarius you hate to be told what you can or cannot do......... Like the coach from Michigan wolverines hshshahhsjjjsjsjs....... You keep PRAYING  now you hear.,1.0
6659,@USER WHAT I SAY ABOUT BEING A LITTLE PUSSY AND SAYING SHIT BEHIND PEOPLE'S BACK,1.0
6661,@USER @USER @USER You are a sick person,1.0
6666,@USER @USER A horrendous act of course. Conservatives lie like they breath and are just generally awful human beings. I don’t doubt the victims story even a tiny bit,1.0
6669,@USER @USER @USER Gun control has everything to do with punishing conservatives.,1.0
6671,@USER @USER @USER @USER Okay that's enough with the A and C shit. They dont care and neither should we.,1.0
6676,@USER Yeah no batman made him eat a rat and be was mostly like yo fuck this guy hes not cool hes a lunatic until dick also wants to get violent,1.0
6679,"@USER I dont think at your job is the place to protest perceived police violence or whatever you are protesting"". If you really cared go to your local PD and protest there, taking a knee at a ballgame on your job doesnt take guts and only makes you look ignorant.""",0.0
6682,@USER Hopefully she beats the shit out of the chair ump in Australia to really show them..,1.0
6696,"@USER I'll bow out of this one.  I was gonna reply, but no matter how I worded it, it sounded liketake the camera and shove it up your ass"" lol""",1.0
6697,@USER Behind bars with a orange jumpsuit for all her crimes dating back to Arkansas~along with Billy~ Globalist deplorable~she is~ Karma is a bitc- and it needs to call on Killary this year for sure!!  Time to pay your dues Hillary Rodham Clinton~Lucerferian~,0.0
6699,@USER I don’t trust Kanye right now. I might not like that shit.,1.0
6700,Shits about to Hit the Fan. #MAGA URL,1.0
6705,@USER @USER i lost my shit and everyone in class is judging me lmao.,1.0
6706,@USER @USER And don’t forget #supplymanagement! He has been stubbornly clinging to that that tax. It also distorts all of international trade deals. Just makes life less affordable for the average working family. Only the Liberals...,1.0
6708,@USER Yeah and....what’s the point of this article? Trying to demonize him for meeting with lawyers? He has a right to defend his character. He also has the right to file a defamation of character case against this woman and Sen. Feinstein. Democrats/liberals are pathetic. #Ridiculous,1.0
6714,@USER 👏🏻 good job (sarcasm). Also great they have gun control laws it’s saving lives! (More sarcasm).,1.0
6718,@USER #DearProfessorFord I want you to know that I have zero respect for you &amp; your ANTIFA style attack on Kavanaugh. You thought you were going to drop a bomb with your face covered &amp; blow up a good man's life. You have been exposed for the political hack that you are.  Shame on you,1.0
6720,@USER @USER Scaramucci cashing in on The Donald.  Taking those blue collar folks for every last penny.  LMAO at the #MAGA folks.  Suckers.,1.0
6722,@USER This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,1.0
6723,@USER Lokk at july 29 when I said Gordon would be cut for drugs and you called me a dipshit.,1.0
6726,@USER Fallon is a woosy,1.0
6728,@USER @USER @USER We’re so far beyond tax returns. This crap affects all Americans and liberals are too stupid to wake up and understand what’s really going on. Step aside. The adults are here to do it.,1.0
6730,@USER The UNHINGED REPUBLICAN PARTY I have a question why do you want the wall and not gun control in America  when a illegal immigrant does something the UNHINGED REPUBLICAN PARTY talk about the wall but when a school shooting happens the UNHINGED REPUBLICAN PARTY is mute,1.0
6732,@USER Beto is a joke,1.0
6733,@USER Everyone knows Brown is crazy!,1.0
6735,@USER URL LOOK ST THIS BULLSHIT,1.0
6745,@USER How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.,1.0
6748,@USER what happened to your kids ? how are they still alive? you are a backstabber and a fraud,1.0
6756,@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!,1.0
6757,@USER he’s obviously a bitch,1.0
6761,@USER @USER You are so correct the Democratic party for slavery and pro-nazi gun control,1.0
6766,@USER Looks like he is in the middle of shitting his pants. Must have ate one booger too many.,1.0
6771,@USER As clear as the mud UKGov are dumping off Swansea. Corbyn offers no solutions &amp; no answers ... being non-committal on everything &amp; hoping 'not being the conservatives' will get him elected. Westminster politics &amp; government have degenerated so much its no longer fit for purpose.,1.0
6774,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don't understand your logic. Anyways this is going nowhere. This to me is not acceptable. Maybe you are ok with it.  URL,1.0
6776,@USER I know!! So upsetting 😭😂,1.0
6778,@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,1.0
6779,@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack,1.0
6781,@USER @USER @USER How about yours Chaplain. Liberals are fools.,1.0
6782,@USER And again you are proving... your a dog!,1.0
6787,.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?,1.0
6794,@USER @USER @USER They are both governmental issues. This lady is mad that the government uses a portion of taxes to support planned parenthood which offers abortions. I said if she is really pro life then stop supporting the taxes that help Israel kill Palestinians. Kills school children,0.0
6800,@USER Disgusting of the Dallas PD to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is 100% in the wrong,1.0
6801,@USER @USER @USER Oh please EVERY network is reporting this. This is bullshit obviously but stop pretending it's just fox. Your political bigotry is showing.,1.0
6807,@USER Those idiots are fringe right. They are hated by most conservatives.,1.0
6810,@USER bitch what do you mean? Get It by Pristin? no?,1.0
6816,"@USER It's amusing and sickening to watch these scientists"" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through.""",1.0
6821,5- Most epic moment in 3 sentences  GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL,1.0
6822,@USER Liberals are trying to destroy all conservative men.  Time to criminally charge and jail these liars that try to destroy a man.,1.0
6824,@USER henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM,1.0
6825,"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising""",1.0
6826,@USER He is a lying stack of shit too.,1.0
6828,@USER I can’t cuz that nigga retarded smh,1.0
6829,@USER @USER @USER I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.,1.0
